-1.896077129486348212e-01,-1.944198918733390236e-01,-9.449290754878077181e-02,-2.693315417186571414e-01,2.452888917159997129e-01
-6.016289024124419488e-02,-1.038396467088750441e+00,-5.800101776098812167e-02,-7.244267457472121086e-01,5.733233383823885809e-01
-7.161965307674930115e-01,-1.970440455627766319e-01,-2.647113079557196769e-01,-1.520000389608866298e+00,6.170245681729068579e-03
-3.070779229537081711e-01,-1.429788699455150969e+00,7.825521759021135670e-01,-3.168488637488265369e-01,3.459600718614005976e-01
-2.676215600747740564e-01,-1.027401836333124097e+00,8.658219589744784450e-01,-1.019880965679651474e+00,6.167276375092125562e-01
-8.468872091122120471e-01,2.296018187087952786e-02,8.914569616088519055e-02,-1.006286951754297387e+00,3.703624467186692470e-01
-1.787346304173125233e-01,-1.058298878440608437e+00,-6.644487930749256588e-01,3.918385496082379960e-01,-8.998361922546324609e-02
2.893875419515526404e-01,-1.035610465287797766e+00,-9.248493418067582628e-01,-7.270542935775237137e-01,-2.207972591867938261e-01
-2.460966653531585779e-01,6.418036474552679498e-03,-5.134461479912305615e-01,-9.407889473979849093e-01,-1.542428934150005537e-01
1.020868028626980006e-01,-4.545339082138311060e-01,-5.317063828961786642e-01,-5.604248102019006028e-01,-1.825941242200015413e-01
-2.165983170049894657e-01,-2.873959880420898783e-01,-5.201626413163877860e-01,-4.206007146979048317e-01,-2.377967794880216090e-02
-2.382305021095397768e-01,-9.069399513598105367e-01,-3.800308222074209041e-01,-2.828454885619464676e-01,8.806509035218896830e-01
-4.199766722215962367e-01,-4.163314517535439130e-01,-7.237285077818845780e-01,-7.350764894024331975e-01,-4.911836604280610079e-03
-8.755036152432162100e-02,-3.972721868818984703e-01,3.771275550575285407e-01,-3.598011035473944186e-01,1.681542094269092014e-01
-1.527971142103906332e-01,8.317368685104836734e-02,-7.318765552626484150e-02,-3.963653735159380909e-01,1.251613082358422058e-01
-1.929710011077024820e-02,-5.241440858367993338e-02,-5.799097205618749390e-02,-2.048393657763078121e-02,-7.311695432834426286e-03
1.607401191117875106e-01,1.015565156319950146e+00,3.944688307563815610e-01,-5.751433652590615120e-01,7.066876566133484250e-01
-1.125301123145588722e+00,-3.562212665785179089e-02,2.123800148243747132e-01,-1.421861399073309329e+00,5.256699044910002616e-01
-1.627356518205086700e-01,-4.321823544171843334e-02,-4.843012131866668291e-02,-4.054357547548174678e-01,-2.818793228555715319e-02
-8.572616204985281652e-01,-4.119917682526680891e-01,-8.269578187367907507e-01,-1.559525450806014346e+00,7.020769639642354676e-02
