-1.710950385676240360e-01,-2.458085853734749138e-01,-8.161230144928117991e-02,-3.094463184467786676e-01,1.670959696106977255e-01
-1.485741772132256056e-01,-1.031817783032080937e+00,-5.985476835585667316e-02,-7.780971589568805857e-01,4.731588230411407636e-01
-7.717649120468058621e-01,-2.920909689967840506e-01,-4.168892263062997650e-01,-1.427271239271627801e+00,1.916283559798160896e-01
-2.927129680990697702e-01,-1.437303869078192964e+00,7.839338897468498546e-01,-2.982778375391799131e-01,3.404497385581041757e-01
-3.423957512824951088e-01,-1.055069182297526886e+00,7.419697578308619423e-01,-9.380143763803256984e-01,7.960855806053812600e-01
-7.669657847946659279e-01,-1.182962330457756547e-02,9.241395830597808059e-02,-1.067075629958938343e+00,3.629485994816740724e-01
-3.242469254561299308e-01,-1.037752125891025612e+00,-7.145778923913043146e-01,-1.449740992985324717e-01,1.491404132389432813e-01
1.628871819553047995e-01,-9.308437766695047966e-01,-1.008673603803080354e+00,-8.156179106059732176e-01,-1.265125916784393123e-01
-1.486916496604354099e-01,-3.110069947567095650e-01,-5.852746583102645950e-01,-8.723721953159615516e-01,-1.180883201983370240e-01
5.069059930731882602e-02,-4.815106637159980996e-01,-5.627738641482563642e-01,-5.324190929680979734e-01,-8.722846554393874630e-02
-2.405048159302151656e-01,-2.580726840445660697e-01,-4.639339019803868647e-01,-4.730550710198656583e-01,-4.571733190026505689e-02
-2.376797755015780111e-01,-1.051121109739291626e+00,-2.413831861002600498e-01,-5.612177646822272825e-01,5.776794467260955024e-01
-4.560492543786663355e-01,-3.503540687617284766e-01,-6.280480477442200726e-01,-8.269469628137339212e-01,-8.288331437783673372e-03
-1.139477387585777352e-01,-3.642012097356857048e-01,3.226077498062034921e-01,-3.631295508800616023e-01,2.820734096721140838e-01
-1.647702992769575214e-01,5.264409567818571778e-02,-8.434651080891129860e-02,-4.025174002387609251e-01,1.272968540607182508e-01
-2.432332153481608569e-02,-5.228998493779449946e-02,-5.539548919061448862e-02,-3.892513320418507922e-02,8.173066329887884035e-04
-3.420021965078526294e-02,8.742366294287147177e-01,2.326671081403220431e-01,-8.638547000210000659e-01,6.904153633899828835e-01
-1.053851537597968235e+00,-1.394389515604277652e-01,6.256823511675826954e-02,-1.494996465842886924e+00,4.866849246314683963e-01
-1.986188603631704741e-01,-7.062768473368391531e-02,-1.016651997535741453e-01,-3.735099803858254464e-01,4.210339626517409922e-02
-8.693161668204664183e-01,-3.941504943462490473e-01,-7.500911611567659953e-01,-1.590797887258669219e+00,1.546494827461841193e-01
