0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.121026956428067156e-02,6.699889864793838641e-03,-1.201463787695848662e-02,-3.645276671968066678e-02,5.350351796296080875e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.258444354591283787e-01,2.045955696451250833e-02,-3.668928490053407349e-02,-1.113163756816981098e-01,1.633845176048574488e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.307927136026807713e-01,-4.348260135473196869e-02,-1.186869727147812775e-01,-2.508196016134799089e-02,3.216916911401332957e-01
-9.796986502703664002e-02,1.592776054827828303e-02,-2.856260013825732275e-02,-8.665977372020389202e-02,1.271948106315279325e-01
-2.288408032958600402e-01,-1.427071579504428193e-03,3.711453107213340263e-02,-4.247191424784192981e-01,5.708257026922355926e-02
-4.061148680102711350e-01,-1.264947226348113740e-01,-2.428406582030754879e-01,-5.693779233516177429e-01,3.300916013596014165e-02
-3.244725023994560892e-02,5.275214292979731913e-03,-9.459825569156175146e-03,-2.870139060475921516e-02,4.212644213243250252e-02
-3.076620804878690829e-02,3.335241368456224806e-03,-9.243651682171775963e-03,-2.892745451233900283e-02,4.214489475120421907e-02
-3.448690557827537029e-02,-1.725854462703333425e-01,-4.190402973139038811e-02,2.503025204164403550e-01,-1.121928519936675889e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-6.162234949601472223e-02,1.001844829452377614e-02,-1.796567268668666437e-02,-5.450838236796827496e-02,8.000463277817489172e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.403540966563701725e-02,-2.997148437766280482e-01,-3.206190507827286207e-02,-2.512261986349965670e-01,3.140390650592393973e-01
-3.860352012393625243e-03,-4.584762087221092575e-01,2.210302279687395288e-01,-4.393158939477873060e-01,3.108075084308673519e-01
1.948433005530033832e-02,-1.080725208664475856e-01,-1.156102534638595719e-02,-9.058826800855362960e-02,1.132376127382881681e-01
3.392587144260034160e-02,-1.881745196774396445e-01,-2.012991252626818856e-02,-1.577311575991284798e-01,1.971679129496715088e-01
4.615190021670143028e-02,-2.559878725642325548e-01,-2.738422551223488460e-02,-2.145734902903299879e-01,2.682222580423432867e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.897965990322541943e-02,-1.607396759706350986e-01,-1.719507838965672608e-02,-1.347347940965503699e-01,1.684218803569303424e-01
2.910699890146424898e-02,-1.614459792669362681e-01,-1.727063497189713220e-02,-1.353268298128239566e-01,1.691619398882627523e-01
4.408381502183503220e-02,-2.445169531258201134e-01,-2.615712736267179067e-02,-2.049583659639939714e-01,2.562031108742648389e-01
-9.239520679507302880e-02,-2.712988104751689611e-01,-2.348028923870887352e-01,-1.453405788375034674e-02,6.507438605767420503e-01
2.986966628208594793e-02,-1.656762189607037250e-01,-1.772316358813407974e-02,-1.388726903520907108e-01,1.735943547185314628e-01
6.344913128486236176e-02,-3.519293475977593455e-01,-3.764753588696879982e-02,-2.949933045390726871e-01,3.687490479079394423e-01
1.566781780535634605e-01,-3.774547329058206557e-01,-2.989279232740451597e-01,-1.035806795075336351e-01,-2.362522347015575674e-01
2.047596877019865202e-01,-4.401784129417568026e-01,-3.019998639924151296e-01,-3.531154637027822951e-01,-3.992183305184551084e-02
3.868468988093838601e-02,-2.145699617335560250e-01,-2.295355698457527543e-02,-1.798562765471594382e-01,2.248248679428845875e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.573771884361764406e-01,-6.983880663290797930e-02,3.359650326588090735e-02,-1.225912688147512197e+00,-2.723642853502704630e-01
-1.909622978264605975e-01,-3.731793584933787433e-02,1.795208443678427204e-02,-6.550588885867580924e-01,-1.455361770681065925e-01
-1.835131363838100604e-01,1.170646897352916743e-01,-1.503274998151126474e-01,-3.894686718983067508e-01,-1.246887200045199151e-02
-1.036002595877263260e-01,-2.024560808742954798e-02,9.739307857940556271e-03,-3.553804686855419614e-01,-7.895582476370853475e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-9.342812627443512763e-02,-9.818277541256402799e-03,6.697321499268572668e-03,-2.976283756393518498e-01,-5.410470829454816499e-02
-1.527077554244170472e-02,-2.984221642433090241e-03,1.435583123335811440e-03,-5.238341478159368875e-02,-1.163816270859804186e-02
-3.042429658709515650e-01,-1.473994090825384851e-01,-2.063657769587451951e-01,-6.103431000398116257e-01,-8.132276715834640957e-02
-6.363999228639838357e-02,-2.619667963129778884e-02,-1.337342266569061314e-02,-3.435974119149446948e-01,-7.650916517241521109e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.199453428147506662e-02,-2.343977140794267864e-03,1.127588506484275858e-03,-4.114490862839893792e-02,-9.141273879227201568e-03
-9.192589365736826557e-02,-1.796419838598831836e-02,8.641817906713835512e-03,-3.153338350916943811e-01,-7.005855757255601002e-02
-1.657169745425628561e-03,-3.238448372016186302e-04,1.557880876726805777e-04,-5.684597347192659605e-03,-1.262962125232421507e-03
-1.970313797485134452e-02,-9.860191290858404123e-02,-2.394070635377505349e-02,1.430034099181361484e-01,-6.409827746377506907e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-6.205422112200115886e-03,-7.896886215351093391e-03,-8.819211768871898852e-03,-8.214966677163758335e-02,-1.833458008826194946e-02
-5.205664704259826275e-02,-1.017293275677228284e-02,4.893768737815789097e-03,-1.785701666947185351e-01,-3.967340929489863305e-02
